Date,Open,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Close,Net Change,PayoutRatio,Ticker,Industry,Name,Exchange - Market,Country of Origin,Stock Splits,Dividends
3/25/20,4.85,5.01,4.85,83,1088306,5420497.21,5,25/03/2020,4.81,5,0.19,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
3/24/20,4.72,4.85,4.72,35,144420,689175.65,4.81,24/03/2020,4.8,4.81,0.01,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
3/23/20,4.95,4.95,4.72,23,1329721,6406431.32,4.8,23/03/2020,4.95,4.8,-0.15,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
3/22/20,4.9,4.99,4.9,32,253441,1253773.93,4.95,22/03/2020,5,4.95,-0.05,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
3/19/20,4.62,5,4.61,53,221091,1083844.06,5,19/03/2020,4.8,5,0.2,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
3/18/20,4.89,4.95,4.8,64,872438,4249667.86,4.8,18/03/2020,4.5,4.8,0.3,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
3/17/20,4.51,5,4.33,89,883734,3986493.38,4.5,17/03/2020,4.8,4.5,-0.3,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
3/16/20,4.9,4.9,4.77,58,852765,4140581.66,4.8,16/03/2020,4.95,4.8,-0.15,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
3/15/20,4.62,5,4.62,37,453089,2224735,4.95,15/03/2020,5.07,4.95,-0.12,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
12/3/20,5.2,5.4,5,50,367726,1872183.52,5.07,12/3/20,5.4,5.07,-0.33,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
11/3/20,5.6,5.6,5.4,23,113362,615697.52,5.4,11/3/20,5.47,5.4,-0.07,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
10/3/20,5.37,5.56,5.36,152,1253668,6837753.99,5.47,10/3/20,5.25,5.47,0.22,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
9/3/20,5.2,5.69,5.2,97,1447870,7566142.91,5.25,9/3/20,5.7,5.25,-0.45,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
8/3/20,6,6,5.62,38,313825,1789131.44,5.7,8/3/20,5.95,5.7,-0.25,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
5/3/20,6.09,6.12,5.95,15,80918,491383,5.95,5/3/20,6,5.95,-0.05,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
4/3/20,6,6,6,5,20733,124398,6,4/3/20,6,6,0,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
3/3/20,6,6.12,6,14,83534,504295,6,3/3/20,6.12,6,-0.12,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
2/3/20,6.12,6.12,6,14,134500,814289.73,6.12,2/3/20,5.9,6.12,0.22,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
1/3/20,5.93,5.95,5.63,46,468643,2755682.02,5.9,1/3/20,6.2,5.9,-0.3,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
2/27/20,6.19,6.2,6.15,30,157848,976473.36,6.2,27/02/2020,6.23,6.2,-0.03,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
2/26/20,6.23,6.25,6.18,61,494846,3078638.01,6.23,26/02/2020,6.23,6.23,0,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
2/25/20,6.22,6.24,6.21,53,561853,3498838.57,6.23,25/02/2020,6.23,6.23,0,0,DU,Telecommunications,Emirates Integrated Telecommunications Company PJSC,DFM,UAE,0,0
8/20/20,3.79,3.79,3.69,112,2340495,8703128.87,3.69,20/08/2020,3.79,3.69,-0.1,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
8/19/20,3.8,3.81,3.78,122,1366100,5184105.71,3.79,19/08/2020,3.8,3.79,-0.01,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
8/18/20,3.83,3.86,3.74,262,3013563,11408875.53,3.8,18/08/2020,3.82,3.8,-0.02,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
8/17/20,3.81,3.89,3.8,223,3171721,12197445.52,3.82,17/08/2020,3.8,3.82,0.02,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
8/16/20,3.76,3.8,3.74,260,4264045,16071512.28,3.8,16/08/2020,3.75,3.8,0.05,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
8/13/20,3.6,3.8,3.6,452,7701987,28741054.07,3.75,13/08/2020,3.52,3.75,0.23,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
12/8/20,3.57,3.58,3.5,162,1649514,5830540.58,3.52,12/8/20,3.57,3.52,-0.05,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
11/8/20,3.53,3.58,3.52,219,4369882,15521920.05,3.57,11/8/20,3.51,3.57,0.06,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
10/8/20,3.5,3.52,3.47,151,2183180,7637694.72,3.51,10/8/20,3.47,3.51,0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
9/8/20,3.41,3.49,3.39,239,4863317,16817140.82,3.47,9/8/20,3.4,3.47,0.07,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/8/20,3.35,3.43,3.34,227,9150670,30793991.77,3.4,6/8/20,3.29,3.4,0.11,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
5/8/20,3.33,3.33,3.27,79,1544138,5095894.68,3.29,5/8/20,3.32,3.29,-0.03,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/8/20,3.3,3.32,3.28,103,1522050,5028010.19,3.32,4/8/20,3.32,3.32,0,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
3/8/20,3.29,3.32,3.29,95,1285104,4249673.55,3.32,3/8/20,3.28,3.32,0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/29/20,3.25,3.3,3.25,113,2784817,9087377.23,3.28,29/07/2020,3.28,3.28,0,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/28/20,3.36,3.36,3.23,165,2785498,9125096.04,3.28,28/07/2020,3.32,3.28,-0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/27/20,3.36,3.36,3.31,97,1630697,5415576.41,3.32,27/07/2020,3.36,3.32,-0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/26/20,3.36,3.36,3.35,44,843186,2831161.43,3.36,26/07/2020,3.4,3.36,-0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/23/20,3.44,3.44,3.36,107,1965907,6659229.62,3.4,23/07/2020,3.4,3.4,0,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/22/20,3.47,3.47,3.39,48,685909,2337611.22,3.4,22/07/2020,3.44,3.4,-0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/21/20,3.42,3.48,3.4,157,2692599,9253508.22,3.44,21/07/2020,3.46,3.44,-0.02,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/20/20,3.4,3.48,3.39,181,3390945,11652627.82,3.46,20/07/2020,3.37,3.46,0.09,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/19/20,3.39,3.42,3.36,54,679902,2304702.86,3.37,19/07/2020,3.37,3.37,0,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/16/20,3.4,3.4,3.34,22,196945,660153.78,3.37,16/07/2020,3.4,3.37,-0.03,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/15/20,3.3,3.4,3.3,174,2288850,7671757.61,3.4,15/07/2020,3.29,3.4,0.11,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/14/20,3.3,3.3,3.28,75,889948,2930204.21,3.29,14/07/2020,3.33,3.29,-0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/13/20,3.37,3.37,3.33,65,2577686,8609731.32,3.33,13/07/2020,3.35,3.33,-0.02,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
12/7/20,3.37,3.37,3.35,43,741443,2498306.87,3.35,12/7/20,3.35,3.35,0,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
9/7/20,3.39,3.39,3.34,59,856228,2867391.62,3.35,9/7/20,3.4,3.35,-0.05,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
8/7/20,3.37,3.4,3.34,58,1474779,4973623.88,3.4,8/7/20,3.34,3.4,0.06,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/7/20,3.34,3.35,3.32,86,2232670,7463756.31,3.34,7/7/20,3.34,3.34,0,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/7/20,3.3,3.35,3.3,85,11114520,37205290.86,3.34,6/7/20,3.31,3.34,0.03,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
5/7/20,3.28,3.34,3.28,55,2071119,6867743.63,3.31,5/7/20,3.28,3.31,0.03,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
2/7/20,3.2,3.29,3.2,119,3122471,10216466.01,3.28,2/7/20,3.28,3.28,0,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
1/7/20,3.28,3.3,3.28,99,2620084,8605106.48,3.28,1/7/20,3.45,3.28,-0.17,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/30/20,3.45,3.47,3.42,100,1688025,5819241.25,3.45,30/06/2020,3.44,3.45,0.01,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/29/20,3.5,3.5,3.43,216,3214513,11093797.31,3.44,29/06/2020,3.5,3.44,-0.06,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/28/20,3.55,3.55,3.5,133,3555691,12507187.97,3.5,28/06/2020,3.55,3.5,-0.05,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/25/20,3.48,3.55,3.48,47,858148,3018845.3,3.55,25/06/2020,3.54,3.55,0.01,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/24/20,3.51,3.54,3.49,218,3007814,10605323.97,3.54,24/06/2020,3.52,3.54,0.02,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/23/20,3.58,3.59,3.5,178,2655736,9354508.51,3.52,23/06/2020,3.47,3.52,0.05,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/22/20,3.47,3.48,3.47,7,62806,218417.27,3.47,22/06/2020,3.51,3.47,-0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/21/20,3.45,3.55,3.43,153,3704264,12989185.56,3.51,21/06/2020,3.45,3.51,0.06,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/18/20,3.39,3.45,3.39,161,4772535,16356558.44,3.45,18/06/2020,3.45,3.45,0,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/17/20,3.36,3.45,3.36,18,211311,726187.21,3.45,17/06/2020,3.46,3.45,-0.01,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/16/20,3.36,3.46,3.35,28,763976,2583759.31,3.46,16/06/2020,3.36,3.46,0.1,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/15/20,3.34,3.4,3.34,42,969930,3260310.4,3.36,15/06/2020,3.4,3.36,-0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/14/20,3.34,3.4,3.32,34,441483,1494321.2,3.4,14/06/2020,3.39,3.4,0.01,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
11/6/20,3.4,3.43,3.38,44,421244,1428433.9,3.39,11/6/20,3.44,3.39,-0.05,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
10/6/20,3.43,3.44,3.4,63,678356,2324852.2,3.44,10/6/20,3.43,3.44,0.01,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
9/6/20,3.45,3.45,3.4,127,3054275,10433339.53,3.43,9/6/20,3.46,3.43,-0.03,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
8/6/20,3.4,3.49,3.36,104,2244077,7757592.4,3.46,8/6/20,3.43,3.46,0.03,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/6/20,3.39,3.44,3.35,231,3769489,12814257.29,3.43,7/6/20,3.34,3.43,0.09,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/6/20,3.29,3.38,3.29,167,4208476,14121164.26,3.34,4/6/20,3.3,3.34,0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
3/6/20,3.17,3.3,3.17,144,3025687,9762478.63,3.3,3/6/20,3.18,3.3,0.12,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
2/6/20,3.16,3.18,3.12,124,1853727,5834207.66,3.18,2/6/20,3.15,3.18,0.03,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
1/6/20,3.1,3.16,3.09,153,1785275,5604683.89,3.15,1/6/20,3.11,3.15,0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
5/31/20,3.14,3.15,3.11,18,248265,776994.75,3.11,31/05/2020,3.15,3.11,-0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
5/28/20,3.15,3.18,3.14,101,1172524,3693162.55,3.15,28/05/2020,3.18,3.15,-0.03,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
5/27/20,3.18,3.28,3.13,228,2223414,7045601.47,3.18,27/05/2020,3.14,3.18,0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
5/21/20,3.19,3.19,3.12,110,3350790,10509405.17,3.14,21/05/2020,3.12,3.14,0.02,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
5/20/20,3.1,3.15,3.1,77,1316304,4103553.85,3.12,20/05/2020,3.14,3.12,-0.02,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
5/19/20,3.1,3.14,3,172,3380546,10393933.76,3.14,19/05/2020,3.06,3.14,0.08,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
5/18/20,3.1,3.16,3.06,106,1262537,3916741.1,3.06,18/05/2020,3.09,3.06,-0.03,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
5/17/20,3.1,3.11,3.09,28,480137,1489270.88,3.09,17/05/2020,3.11,3.09,-0.02,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
5/14/20,3.14,3.17,3.08,197,2670724,8311556.12,3.11,14/05/2020,3.17,3.11,-0.06,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
5/13/20,3.08,3.2,3.06,253,5266766,16618392.02,3.17,13/05/2020,3.08,3.17,0.09,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
12/5/20,2.93,3.08,2.93,178,4018588,12197609.79,3.08,12/5/20,3.02,3.08,0.06,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
11/5/20,2.97,3.02,2.91,142,2640679,7925273.55,3.02,11/5/20,3.03,3.02,-0.01,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
10/5/20,2.93,3.05,2.88,229,5581443,16413440.96,3.03,10/5/20,3.03,3.03,0,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/5/20,2.99,3.07,2.93,172,2965917,8989690.99,3.03,7/5/20,2.99,3.03,0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/5/20,2.92,2.99,2.87,136,2861455,8354910.17,2.99,6/5/20,2.89,2.99,0.1,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
5/5/20,2.92,2.95,2.88,104,2237040,6480227.63,2.89,5/5/20,2.86,2.89,0.03,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/5/20,2.88,2.88,2.8,76,894728,2545314.54,2.86,4/5/20,2.9,2.86,-0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
3/5/20,2.96,3.02,2.87,144,2764688,8125584.82,2.9,3/5/20,3.02,2.9,-0.12,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/30/20,2.97,3.07,2.96,134,2130925,6405559.95,3.02,30/04/2020,2.95,3.02,0.07,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/29/20,2.9,2.95,2.88,132,2018747,5885242.07,2.95,29/04/2020,2.93,2.95,0.02,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/28/20,2.9,2.94,2.88,148,3815262,11122739.29,2.93,28/04/2020,2.92,2.93,0.01,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/27/20,2.94,2.96,2.83,297,5727031,16467867.52,2.92,27/04/2020,2.92,2.92,0,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/26/20,2.9,2.92,2.84,140,2936097,8458141,2.92,26/04/2020,2.82,2.92,0.1,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/23/20,2.72,2.82,2.72,304,6680554,18718942.83,2.82,23/04/2020,2.72,2.82,0.1,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/22/20,2.66,2.73,2.65,98,4025482,10841609.79,2.72,22/04/2020,2.68,2.72,0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/21/20,2.69,2.73,2.65,89,2569261,6894471.52,2.68,21/04/2020,2.74,2.68,-0.06,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/20/20,2.75,2.75,2.7,68,1012739,2759664.93,2.74,20/04/2020,2.75,2.74,-0.01,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/19/20,2.72,2.76,2.71,149,2782335,7628134.26,2.75,19/04/2020,2.66,2.75,0.09,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/16/20,2.57,2.66,2.57,208,2864002,7477769.3,2.66,16/04/2020,2.66,2.66,0,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/15/20,2.72,2.72,2.63,187,2591051,6918600.17,2.66,15/04/2020,2.75,2.66,-0.09,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/14/20,2.79,2.79,2.72,102,1299642,3577832.97,2.75,14/04/2020,2.75,2.75,0,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/13/20,2.79,2.8,2.75,155,2681124,7447176.33,2.75,13/04/2020,2.8,2.75,-0.05,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
12/4/20,2.8,2.81,2.73,89,1467211,4088212.31,2.8,12/4/20,2.78,2.8,0.02,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
9/4/20,2.65,2.78,2.65,247,5548854,15091035.96,2.78,9/4/20,2.57,2.78,0.21,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
8/4/20,2.69,2.77,2.57,248,4065596,10745672.51,2.57,8/4/20,2.68,2.57,-0.11,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
7/4/20,2.56,2.9,2.56,581,9264515,25746478.73,2.68,7/4/20,2.59,2.68,0.09,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
6/4/20,2.37,2.59,2.37,335,6093397,15237847.6,2.59,6/4/20,2.38,2.59,0.21,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
5/4/20,2.3,2.38,2.3,129,1902035,4486814.22,2.38,5/4/20,2.33,2.38,0.05,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
2/4/20,2.29,2.41,2.29,243,5743736,13535854.31,2.33,2/4/20,2.28,2.33,0.05,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
1/4/20,2.29,2.29,2.26,133,2367017,5385610.69,2.28,1/4/20,2.26,2.28,0.02,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
3/31/20,2.2,2.35,2.2,284,5387073,12315278,2.26,31/03/2020,2.25,2.26,0.01,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
3/30/20,2.26,2.26,2.22,163,3571683,7965703.85,2.25,30/03/2020,2.24,2.25,0.01,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
3/29/20,2.23,2.27,2.2,118,2322189,5241314.1,2.24,29/03/2020,2.25,2.24,-0.01,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
3/26/20,2.22,2.26,2.21,168,3061845,6805430.45,2.25,26/03/2020,2.21,2.25,0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
3/25/20,2.17,2.28,2.17,243,5145275,11543896.85,2.21,25/03/2020,2.13,2.21,0.08,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
3/24/20,2,2.18,2,146,2098248,4471906.23,2.13,24/03/2020,2.01,2.13,0.12,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
3/23/20,2.06,2.09,2.01,108,1452205,2968886.78,2.01,23/03/2020,2.1,2.01,-0.09,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
3/22/20,2.05,2.13,2.05,85,1740929,3623058.85,2.1,22/03/2020,2.15,2.1,-0.05,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
