Date,Open,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Close,Net Change,PayoutRatio,Ticker,Industry,Name,Exchange - Market,Country of Origin,Stock Splits,Dividends
3/19/20,2.1,2.23,2.09,370,11555500,24343819.78,2.15,19/03/2020,2.19,2.15,-0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
3/18/20,2.25,2.27,2.15,275,5833715,12873358.88,2.19,18/03/2020,2.15,2.19,0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
3/17/20,2.39,2.39,2.05,203,3866899,8319128.41,2.15,17/03/2020,2.27,2.15,-0.12,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
3/16/20,2.44,2.64,2.25,113,2285279,5500893.82,2.27,16/03/2020,2.4,2.27,-0.13,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
3/15/20,2.8,2.8,2.4,161,6279056,15287628.9,2.4,15/03/2020,2.66,2.4,-0.26,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
12/3/20,2.66,2.66,2.66,91,3340106,8884681.96,2.66,12/3/20,2.95,2.66,-0.29,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
11/3/20,2.99,2.99,2.8,105,1398152,4000526.69,2.95,11/3/20,2.86,2.95,0.09,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
10/3/20,2.6,2.86,2.58,259,8951544,24932318.42,2.86,10/3/20,2.49,2.86,0.37,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
9/3/20,2.43,2.5,2.43,171,5991012,14590608.46,2.49,9/3/20,2.7,2.49,-0.21,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
8/3/20,2.93,2.93,2.7,146,3304554,8981040.35,2.7,8/3/20,3,2.7,-0.3,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
5/3/20,3.1,3.1,2.98,128,3041322,9204016.72,3,5/3/20,3.01,3,-0.01,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
4/3/20,3.11,3.11,3.01,191,3278604,10024318.28,3.01,4/3/20,3.19,3.01,-0.18,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
3/3/20,3.2,3.2,3.14,175,4181093,13260328.15,3.19,3/3/20,3.15,3.19,0.04,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
2/3/20,3.24,3.25,3.15,206,8161082,26075713.75,3.15,2/3/20,3.09,3.15,0.06,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
1/3/20,3.15,3.15,3.09,112,2242597,6952848.44,3.09,1/3/20,3.25,3.09,-0.16,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
2/27/20,3.31,3.31,3.19,175,2689298,8714537.59,3.25,27/02/2020,3.31,3.25,-0.06,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
2/26/20,3.42,3.42,3.3,58,794499,2656760.44,3.31,26/02/2020,3.43,3.31,-0.12,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
2/25/20,3.48,3.48,3.35,63,859849,2923193.28,3.43,25/02/2020,3.45,3.43,-0.02,0,ARMX,Transportation,Aramex PJSC,DFM,UAE,0,0
8/20/20,0.336,0.339,0.334,21,1477435,495917.95,0.335,20/08/2020,0.345,0.335,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
8/19/20,0.337,0.345,0.335,24,1509752,508513.93,0.345,19/08/2020,0.34,0.345,0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
8/18/20,0.338,0.342,0.33,27,1755721,594706.95,0.34,18/08/2020,0.339,0.34,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
8/17/20,0.345,0.345,0.337,24,978455,331834.39,0.339,17/08/2020,0.337,0.339,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
8/16/20,0.338,0.36,0.335,124,10534918,3664035.15,0.337,16/08/2020,0.333,0.337,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
8/13/20,0.33,0.335,0.323,42,1952552,647192.44,0.333,13/08/2020,0.332,0.333,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
12/8/20,0.326,0.332,0.31,38,2761088,894980.17,0.332,12/8/20,0.324,0.332,0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
11/8/20,0.333,0.334,0.322,40,1769850,577763.16,0.324,11/8/20,0.334,0.324,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
10/8/20,0.334,0.339,0.334,20,1385528,466980.09,0.334,10/8/20,0.334,0.334,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
9/8/20,0.338,0.349,0.331,19,716131,241008.92,0.334,9/8/20,0.338,0.334,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/8/20,0.343,0.343,0.337,16,788590,266469.21,0.338,6/8/20,0.337,0.338,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
5/8/20,0.341,0.356,0.335,107,9420076,3245478.39,0.337,5/8/20,0.347,0.337,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/8/20,0.363,0.365,0.347,159,12776938,4493833.02,0.347,4/8/20,0.365,0.347,-0.02,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
3/8/20,0.346,0.38,0.346,340,28842298,10556774.53,0.365,3/8/20,0.337,0.365,0.03,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/29/20,0.323,0.34,0.316,110,7641959,2516612.37,0.337,29/07/2020,0.326,0.337,0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/28/20,0.331,0.338,0.323,44,3238022,1069115.71,0.326,28/07/2020,0.33,0.326,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/27/20,0.318,0.34,0.317,113,6880038,2257225.66,0.33,27/07/2020,0.318,0.33,0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/26/20,0.316,0.324,0.315,76,4205733,1336053.68,0.318,26/07/2020,0.32,0.318,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/23/20,0.325,0.325,0.317,12,515000,164169,0.32,23/07/2020,0.319,0.32,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/22/20,0.321,0.321,0.319,20,1067000,341652.63,0.319,22/07/2020,0.324,0.319,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/21/20,0.326,0.327,0.321,30,2177668,707022.8,0.324,21/07/2020,0.32,0.324,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/20/20,0.319,0.327,0.315,56,4669323,1489954.67,0.32,20/07/2020,0.319,0.32,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/19/20,0.324,0.324,0.319,59,5863659,1883108.12,0.319,19/07/2020,0.322,0.319,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/16/20,0.323,0.331,0.322,59,4153099,1351448.65,0.322,16/07/2020,0.326,0.322,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/15/20,0.339,0.339,0.326,60,5067589,1672570.64,0.326,15/07/2020,0.334,0.326,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/14/20,0.327,0.345,0.327,174,15536588,5249577.35,0.334,14/07/2020,0.331,0.334,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/13/20,0.34,0.345,0.325,159,14998658,5027642.2,0.331,13/07/2020,0.334,0.331,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
12/7/20,0.315,0.338,0.306,259,20525445,6790708.08,0.334,12/7/20,0.308,0.334,0.03,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
9/7/20,0.316,0.316,0.298,119,7770262,2384895.47,0.308,9/7/20,0.306,0.308,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
8/7/20,0.337,0.353,0.306,289,22394166,7388480.17,0.306,8/7/20,0.319,0.306,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/7/20,0.279,0.319,0.279,217,26933059,8460822.04,0.319,7/7/20,0.278,0.319,0.04,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/7/20,0.275,0.28,0.259,100,8092910,2195068.44,0.278,6/7/20,0.271,0.278,0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
5/7/20,0.28,0.28,0.267,78,7109467,1923466.69,0.271,5/7/20,0.281,0.271,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
2/7/20,0.285,0.285,0.276,46,3353350,943374.1,0.281,2/7/20,0.29,0.281,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
1/7/20,0.294,0.294,0.286,28,1537174,444577.34,0.29,1/7/20,0.287,0.29,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/30/20,0.298,0.3,0.285,84,5991684,1734909.84,0.287,30/06/2020,0.299,0.287,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/29/20,0.306,0.307,0.298,90,8031723,2421600.92,0.299,29/06/2020,0.311,0.299,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/28/20,0.318,0.32,0.308,105,11024090,3450838.9,0.311,28/06/2020,0.32,0.311,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/25/20,0.322,0.324,0.319,81,6121448,1964267.1,0.32,25/06/2020,0.322,0.32,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/24/20,0.325,0.338,0.322,96,6499905,2128004.95,0.322,24/06/2020,0.327,0.322,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/23/20,0.348,0.35,0.327,140,11664829,3929831.25,0.327,23/06/2020,0.336,0.327,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/22/20,0.329,0.345,0.329,101,8501979,2863153.55,0.336,22/06/2020,0.321,0.336,0.02,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/21/20,0.324,0.334,0.312,74,8436008,2691938.23,0.321,21/06/2020,0.328,0.321,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/18/20,0.326,0.334,0.324,40,2456106,805828.36,0.328,18/06/2020,0.33,0.328,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/17/20,0.339,0.345,0.327,76,5385479,1790384.83,0.33,17/06/2020,0.339,0.33,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/16/20,0.363,0.367,0.339,191,19237412,6775161.72,0.339,16/06/2020,0.352,0.339,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/15/20,0.328,0.366,0.325,467,48990450,17320129.55,0.352,15/06/2020,0.325,0.352,0.03,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/14/20,0.322,0.329,0.319,71,5348012,1722818.03,0.325,14/06/2020,0.326,0.325,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
11/6/20,0.323,0.337,0.32,126,8511984,2793368.8,0.326,11/6/20,0.33,0.326,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
10/6/20,0.321,0.334,0.321,89,6906844,2266796.15,0.33,10/6/20,0.323,0.33,0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
9/6/20,0.338,0.338,0.32,73,5009389,1620504.12,0.323,9/6/20,0.331,0.323,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
8/6/20,0.324,0.34,0.32,214,19411410,6445251.83,0.331,8/6/20,0.322,0.331,0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/6/20,0.32,0.324,0.311,123,8118123,2588366.61,0.322,7/6/20,0.316,0.322,0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/6/20,0.324,0.324,0.316,78,5583309,1778913.12,0.316,4/6/20,0.323,0.316,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
3/6/20,0.318,0.326,0.317,82,5562350,1792421.78,0.323,3/6/20,0.321,0.323,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
2/6/20,0.327,0.327,0.316,34,1270681,406335.65,0.321,2/6/20,0.321,0.321,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
1/6/20,0.327,0.327,0.316,23,1274901,406665.75,0.321,1/6/20,0.323,0.321,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
5/31/20,0.325,0.335,0.321,90,7553075,2443009.99,0.323,31/05/2020,0.337,0.323,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
5/28/20,0.345,0.349,0.333,46,3988053,1352365.31,0.337,28/05/2020,0.35,0.337,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
5/27/20,0.345,0.352,0.342,65,4783567,1663373.11,0.35,27/05/2020,0.335,0.35,0.02,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
5/21/20,0.344,0.344,0.332,31,1498000,500197.84,0.335,21/05/2020,0.334,0.335,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
5/20/20,0.337,0.339,0.329,29,1977942,659559.81,0.334,20/05/2020,0.337,0.334,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
5/19/20,0.35,0.351,0.337,75,5067317,1736666.17,0.337,19/05/2020,0.341,0.337,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
5/18/20,0.35,0.355,0.341,103,6273385,2174239.92,0.341,18/05/2020,0.35,0.341,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
5/17/20,0.321,0.36,0.321,213,17785948,6109240.35,0.35,17/05/2020,0.324,0.35,0.03,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
5/14/20,0.325,0.326,0.317,60,4327119,1399769.13,0.324,14/05/2020,0.329,0.324,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
5/13/20,0.328,0.333,0.321,52,3315473,1080724.5,0.329,13/05/2020,0.329,0.329,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
12/5/20,0.325,0.332,0.322,46,2921219,957183.95,0.329,12/5/20,0.325,0.329,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
11/5/20,0.33,0.33,0.32,73,5497407,1774785.47,0.325,11/5/20,0.331,0.325,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
10/5/20,0.341,0.347,0.32,101,8152113,2710804.24,0.331,10/5/20,0.331,0.331,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/5/20,0.332,0.339,0.33,40,2606193,869816.55,0.331,7/5/20,0.338,0.331,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/5/20,0.348,0.349,0.335,61,3304936,1124522.99,0.338,6/5/20,0.339,0.338,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
5/5/20,0.349,0.357,0.337,121,8110870,2829240.85,0.339,5/5/20,0.342,0.339,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/5/20,0.329,0.343,0.325,237,17275658,5735833.56,0.342,4/5/20,0.342,0.342,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
3/5/20,0.36,0.36,0.342,113,8772669,3049584.64,0.342,3/5/20,0.36,0.342,-0.02,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/30/20,0.365,0.374,0.358,255,20653930,7532402.93,0.36,30/04/2020,0.355,0.36,0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/29/20,0.343,0.366,0.34,333,29354897,10374530.85,0.355,29/04/2020,0.338,0.355,0.02,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/28/20,0.33,0.345,0.326,177,15696726,5299416.13,0.338,28/04/2020,0.337,0.338,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/27/20,0.345,0.345,0.325,208,17309704,5783201.12,0.337,27/04/2020,0.34,0.337,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/26/20,0.32,0.341,0.318,331,31626272,10551039.39,0.34,26/04/2020,0.317,0.34,0.02,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/23/20,0.324,0.33,0.315,253,24231634,7775140.81,0.317,23/04/2020,0.314,0.317,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/22/20,0.276,0.317,0.275,341,30524113,9216147.49,0.314,22/04/2020,0.285,0.314,0.03,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/21/20,0.295,0.295,0.285,169,18366065,5287306.33,0.285,21/04/2020,0.3,0.285,-0.02,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/20/20,0.305,0.309,0.29,171,9783427,2935529.48,0.3,20/04/2020,0.302,0.3,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/19/20,0.307,0.316,0.3,147,12498634,3859440.9,0.302,19/04/2020,0.296,0.302,0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/16/20,0.32,0.32,0.295,160,15059228,4567445.17,0.296,16/04/2020,0.31,0.296,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/15/20,0.306,0.328,0.297,474,48805313,15247518.18,0.31,15/04/2020,0.297,0.31,0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/14/20,0.258,0.297,0.253,414,44094913,12244318.39,0.297,14/04/2020,0.259,0.297,0.04,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/13/20,0.261,0.262,0.253,68,6214268,1596264.13,0.259,13/04/2020,0.26,0.259,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
12/4/20,0.252,0.264,0.251,100,9514546,2457864.18,0.26,12/4/20,0.251,0.26,0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
9/4/20,0.253,0.255,0.247,84,6929016,1735704.85,0.251,9/4/20,0.242,0.251,0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
8/4/20,0.25,0.25,0.241,28,2102633,512726.83,0.242,8/4/20,0.248,0.242,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
7/4/20,0.243,0.254,0.242,97,8572017,2122656.25,0.248,7/4/20,0.237,0.248,0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
6/4/20,0.244,0.245,0.231,44,8300537,1969685.44,0.237,6/4/20,0.234,0.237,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
5/4/20,0.239,0.25,0.233,81,6078321,1471782.66,0.234,5/4/20,0.24,0.234,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
2/4/20,0.237,0.24,0.234,19,1802635,425046.2,0.24,2/4/20,0.229,0.24,0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
1/4/20,0.233,0.24,0.229,43,2569507,590255,0.229,1/4/20,0.241,0.229,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
3/31/20,0.25,0.25,0.241,59,9261987,2253273.8,0.241,31/03/2020,0.253,0.241,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
3/30/20,0.255,0.257,0.25,46,4853621,1222755.11,0.253,30/03/2020,0.258,0.253,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
3/29/20,0.252,0.27,0.245,142,12573633,3256338.77,0.258,29/03/2020,0.253,0.258,0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
3/26/20,0.251,0.253,0.243,57,4634101,1142444.17,0.253,26/03/2020,0.255,0.253,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
3/25/20,0.235,0.255,0.235,101,8629511,2132891.29,0.255,25/03/2020,0.226,0.255,0.03,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
3/24/20,0.226,0.234,0.222,59,7776289,1786444.55,0.226,24/03/2020,0.21,0.226,0.02,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
3/23/20,0.22,0.22,0.21,28,3334885,710618.87,0.21,23/03/2020,0.221,0.21,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
3/22/20,0.23,0.23,0.22,57,5339819,1190646.81,0.221,22/03/2020,0.23,0.221,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
3/19/20,0.203,0.234,0.203,126,7898007,1762935.8,0.23,19/03/2020,0.21,0.23,0.02,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
3/18/20,0.22,0.22,0.21,61,5144310,1119413.32,0.21,18/03/2020,0.21,0.21,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
3/17/20,0.203,0.222,0.2,70,5088656,1051893.32,0.21,17/03/2020,0.219,0.21,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
3/16/20,0.224,0.249,0.219,156,19752446,4458510.5,0.219,16/03/2020,0.243,0.219,-0.02,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
