Date,Open,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Close,Net Change,PayoutRatio,Ticker,Industry,Name,Exchange - Market,Country of Origin,Stock Splits,Dividends
3/15/20,0.285,0.285,0.243,200,19232550,4776872.61,0.243,15/03/2020,0.269,0.243,-0.03,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
12/3/20,0.268,0.275,0.268,86,7578075,2034387.1,0.269,12/3/20,0.297,0.269,-0.03,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
11/3/20,0.325,0.325,0.297,51,5004866,1509519.83,0.297,11/3/20,0.329,0.297,-0.03,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
10/3/20,0.327,0.339,0.322,112,8333973,2737494.61,0.329,10/3/20,0.312,0.329,0.02,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
9/3/20,0.306,0.318,0.306,81,7023628,2151335.56,0.312,9/3/20,0.34,0.312,-0.03,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
8/3/20,0.365,0.365,0.34,164,19021531,6530602.44,0.34,8/3/20,0.377,0.34,-0.04,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
5/3/20,0.404,0.407,0.366,68,4888913,1893554.06,0.377,5/3/20,0.395,0.377,-0.02,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
4/3/20,0.4,0.402,0.39,54,7751895,3071235.28,0.395,4/3/20,0.406,0.395,-0.01,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
3/3/20,0.423,0.425,0.405,74,4093890,1693848.24,0.406,3/3/20,0.41,0.406,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
2/3/20,0.41,0.42,0.408,58,4174605,1730060.7,0.41,2/3/20,0.39,0.41,0.02,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
1/3/20,0.39,0.405,0.39,56,2304415,911414.15,0.39,1/3/20,0.422,0.39,-0.03,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
2/27/20,0.42,0.422,0.412,19,638630,267633.23,0.422,27/02/2020,0.423,0.422,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
2/26/20,0.416,0.427,0.416,40,1619721,680869.01,0.423,26/02/2020,0.42,0.423,0,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
2/25/20,0.43,0.433,0.415,64,3342831,1413354.5,0.42,25/02/2020,0.437,0.42,-0.02,0,AMLAK,Banks,Amlak Finance P.J.S.C,DFM,UAE,0,0
8/20/20,0.69,0.72,0.69,35,2060027,1459232.75,0.71,20/08/2020,0.68,0.71,0.03,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
8/19/20,0.677,0.699,0.677,14,322145,220268.36,0.68,19/08/2020,0.683,0.68,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
8/18/20,0.69,0.69,0.681,15,493200,336506.67,0.683,18/08/2020,0.699,0.683,-0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
8/17/20,0.67,0.699,0.66,29,1429412,978656.63,0.699,17/08/2020,0.67,0.699,0.03,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
8/16/20,0.66,0.67,0.656,14,325796,217231.92,0.67,16/08/2020,0.65,0.67,0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
8/13/20,0.64,0.669,0.64,39,1548542,1017080.93,0.65,13/08/2020,0.63,0.65,0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
12/8/20,0.61,0.639,0.61,43,1680356,1049181.22,0.63,12/8/20,0.61,0.63,0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
11/8/20,0.6,0.61,0.6,5,175000,106714.58,0.61,11/8/20,0.61,0.61,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
10/8/20,0.6,0.611,0.6,11,327000,198072.99,0.61,10/8/20,0.609,0.61,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
9/8/20,0.592,0.63,0.592,12,875900,538031.03,0.609,9/8/20,0.6,0.609,0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/8/20,0.6,0.63,0.598,20,821045,502702.66,0.6,6/8/20,0.584,0.6,0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
5/8/20,0.59,0.6,0.584,6,123256,72996.42,0.584,5/8/20,0.581,0.584,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/8/20,0.58,0.581,0.58,3,9301,5399.23,0.581,4/8/20,0.592,0.581,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/8/20,0.592,0.592,0.592,2,11183,6620.34,0.592,3/8/20,0.592,0.592,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/29/20,0.592,0.592,0.592,1,800000,473600,0.592,29/07/2020,0.592,0.592,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/28/20,0,0,0,0,0,0,0,27/07/2020,0.592,0.592,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/27/20,0.6,0.6,0.59,12,420990,250163.55,0.592,27/07/2020,0.607,0.592,-0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/26/20,0.59,0.607,0.59,2,3355243,2036500.58,0.607,26/07/2020,0.59,0.607,0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/23/20,0.599,0.599,0.59,2,101000,59599,0.59,23/07/2020,0.599,0.59,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/22/20,0.59,0.599,0.58,4,116350,68722.03,0.599,22/07/2020,0.599,0.599,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/21/20,0.59,0.599,0.581,4,180975,106379.03,0.599,21/07/2020,0.59,0.599,0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/20/20,0.588,0.59,0.588,3,54100,31829,0.59,20/07/2020,0.589,0.59,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/19/20,0.589,0.589,0.589,2,5000,2945,0.589,19/07/2020,0.583,0.589,0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/16/20,0.583,0.59,0.583,5,154526,90141.51,0.583,16/07/2020,0.585,0.583,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/15/20,0.582,0.59,0.58,7,423965,246717.91,0.585,15/07/2020,0.584,0.585,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/14/20,0.58,0.584,0.58,3,47000,27398.5,0.584,14/07/2020,0.59,0.584,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/13/20,0.585,0.59,0.585,3,59600,34964,0.59,13/07/2020,0.59,0.59,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
12/7/20,0.591,0.591,0.585,8,682383,402659.07,0.59,12/7/20,0.6,0.59,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
9/7/20,0.6,0.6,0.6,1,1500,900,0.6,9/7/20,0.591,0.6,0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
8/7/20,0.6,0.6,0.591,3,28562,16912.2,0.591,8/7/20,0.6,0.591,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/7/20,0.6,0.609,0.6,12,7100803,4260598.85,0.6,7/7/20,0.6,0.6,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/7/20,0.59,0.6,0.581,4,109180,64313.57,0.6,6/7/20,0.58,0.6,0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
5/7/20,0.596,0.596,0.58,6,240847,140776.26,0.58,5/7/20,0.581,0.58,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
2/7/20,0.581,0.581,0.581,1,4140,2405.34,0.581,2/7/20,0.6,0.581,-0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
1/7/20,0,0,0,0,0,0,0,30/06/2020,0.6,0.6,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/30/20,0.59,0.6,0.59,5,140239,83994.9,0.6,30/06/2020,0.6,0.6,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/29/20,0.605,0.61,0.59,4,105000,62887.76,0.6,29/06/2020,0.6,0.6,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/28/20,0.571,0.619,0.571,6,260000,156960.16,0.6,28/06/2020,0.586,0.6,0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/25/20,0,0,0,0,0,0,0,24/06/2020,0.586,0.586,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/24/20,0.598,0.6,0.586,11,573206,342709.34,0.586,24/06/2020,0.59,0.586,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/23/20,0.59,0.59,0.59,5,195044,115075.96,0.59,23/06/2020,0.59,0.59,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/22/20,0.58,0.604,0.58,24,1308440,767708.24,0.59,22/06/2020,0.59,0.59,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/21/20,0.59,0.59,0.59,1,607,358.13,0.59,21/06/2020,0.59,0.59,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/18/20,0.581,0.597,0.58,6,165393,97508.17,0.59,18/06/2020,0.586,0.59,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/17/20,0.604,0.604,0.586,5,102477,60496.49,0.586,17/06/2020,0.598,0.586,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/16/20,0.585,0.598,0.585,5,113777,66611.55,0.598,16/06/2020,0.6,0.598,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/15/20,0.599,0.6,0.599,4,91252,54677.46,0.6,15/06/2020,0.589,0.6,0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/14/20,0,0,0,0,0,0,0,11/6/20,0.589,0.589,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
11/6/20,0.606,0.606,0.588,4,147655,87009.23,0.589,11/6/20,0.587,0.589,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
10/6/20,0.609,0.609,0.587,4,13128,7964.86,0.587,10/6/20,0.609,0.587,-0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
9/6/20,0.591,0.609,0.591,4,53800,31930.8,0.609,9/6/20,0.609,0.609,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
8/6/20,0.605,0.61,0.6,22,770602,467336.64,0.609,8/6/20,0.6,0.609,0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/6/20,0.61,0.61,0.591,15,399665,240697.24,0.6,7/6/20,0.6,0.6,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/6/20,0.609,0.61,0.6,3,90770,54934.5,0.6,4/6/20,0.573,0.6,0.03,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/6/20,0.569,0.573,0.567,9,318255,181409.86,0.573,3/6/20,0.558,0.573,0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
2/6/20,0.57,0.57,0.551,9,296439,164712.68,0.558,2/6/20,0.57,0.558,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
1/6/20,0.56,0.57,0.56,8,176573,99155.32,0.57,1/6/20,0.555,0.57,0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
5/31/20,0.545,0.555,0.545,5,171226,94193.02,0.555,31/05/2020,0.557,0.555,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
5/28/20,0.563,0.564,0.556,7,215301,120252.56,0.557,28/05/2020,0.558,0.557,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
5/27/20,0.556,0.558,0.556,4,250371,139706.28,0.558,27/05/2020,0.555,0.558,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
5/21/20,0.545,0.555,0.545,3,112456,62288.52,0.555,21/05/2020,0.545,0.555,0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
5/20/20,0.55,0.55,0.545,4,111000,61028.06,0.545,20/05/2020,0.55,0.545,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
5/19/20,0.56,0.56,0.545,11,453389,248591.81,0.55,19/05/2020,0.557,0.55,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
5/18/20,0.568,0.568,0.54,20,814035,444562.28,0.557,18/05/2020,0.553,0.557,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
5/17/20,0.55,0.56,0.543,24,733568,403602.5,0.553,17/05/2020,0.561,0.553,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
5/14/20,0,0,0,0,0,0,0,13/05/2020,0.561,0.561,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
5/13/20,0.571,0.571,0.55,9,243781,136082.06,0.561,13/05/2020,0.57,0.561,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
12/5/20,0.57,0.57,0.57,5,217214,123811.98,0.57,12/5/20,0.574,0.57,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
11/5/20,0.573,0.577,0.573,11,521120,299190.16,0.574,11/5/20,0.597,0.574,-0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
10/5/20,0.581,0.597,0.573,6,246628,143001.84,0.597,10/5/20,0.597,0.597,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/5/20,0.596,0.597,0.596,6,520408,310613.58,0.597,7/5/20,0.599,0.597,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/5/20,0.605,0.605,0.588,16,499138,294930.76,0.599,6/5/20,0.615,0.599,-0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
5/5/20,0.6,0.615,0.59,4,66729,40022.4,0.615,5/5/20,0.6,0.615,0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/5/20,0.557,0.6,0.557,14,204328,121444.38,0.6,4/5/20,0.58,0.6,0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/5/20,0.6,0.6,0.575,13,381935,223383.39,0.58,3/5/20,0.605,0.58,-0.03,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/30/20,0.619,0.628,0.6,24,883529,538107.83,0.605,30/04/2020,0.611,0.605,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/29/20,0.62,0.627,0.595,22,685679,423392.45,0.611,29/04/2020,0.619,0.611,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/28/20,0.59,0.619,0.59,20,903763,542034.83,0.619,28/04/2020,0.589,0.619,0.03,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/27/20,0.59,0.599,0.57,21,881392,510805.94,0.589,27/04/2020,0.589,0.589,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/26/20,0.58,0.589,0.58,3,132538,77209.54,0.589,26/04/2020,0.58,0.589,0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/23/20,0.578,0.58,0.57,6,83450,47925.55,0.58,23/04/2020,0.57,0.58,0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/22/20,0.57,0.57,0.57,1,18658,10635.06,0.57,22/04/2020,0.57,0.57,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/21/20,0.574,0.574,0.57,4,60000,34400,0.57,21/04/2020,0.574,0.57,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/20/20,0.575,0.575,0.574,2,75000,43115,0.574,20/04/2020,0.6,0.574,-0.03,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/19/20,0.579,0.6,0.579,4,59574,35318.18,0.6,19/04/2020,0.58,0.6,0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/16/20,0.599,0.6,0.544,8,142582,83160.61,0.58,16/04/2020,0.57,0.58,0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/15/20,0.599,0.599,0.57,2,88448,51820.35,0.57,15/04/2020,0.599,0.57,-0.03,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/14/20,0.599,0.599,0.599,1,500,299.5,0.599,14/04/2020,0.585,0.599,0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/13/20,0.572,0.585,0.572,10,295290,171655.88,0.585,13/04/2020,0.599,0.585,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
12/4/20,0.58,0.599,0.58,12,274052,160607.15,0.599,12/4/20,0.59,0.599,0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
9/4/20,0.561,0.59,0.561,2,16000,9002.59,0.59,9/4/20,0.561,0.59,0.03,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
8/4/20,0.59,0.59,0.561,18,1022926,578540.34,0.561,8/4/20,0.59,0.561,-0.03,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
7/4/20,0.55,0.59,0.548,14,415674,231063.88,0.59,7/4/20,0.548,0.59,0.04,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
6/4/20,0.526,0.549,0.526,7,103449,56413.6,0.548,6/4/20,0.526,0.548,0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
5/4/20,0.526,0.529,0.526,6,131011,69031.79,0.526,5/4/20,0.522,0.526,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
2/4/20,0.53,0.53,0.522,3,20813,10984.39,0.522,2/4/20,0.541,0.522,-0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
1/4/20,0.54,0.55,0.525,11,366590,195341.96,0.541,1/4/20,0.548,0.541,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/31/20,0.529,0.55,0.529,13,202820,108453.44,0.548,31/03/2020,0.53,0.548,0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/30/20,0.53,0.53,0.53,2,27224,14428.72,0.53,30/03/2020,0.53,0.53,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/29/20,0.53,0.535,0.522,16,521028,274535.52,0.53,29/03/2020,0.53,0.53,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/26/20,0.53,0.53,0.53,5,79551,42162.03,0.53,26/03/2020,0.549,0.53,-0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/25/20,0.56,0.56,0.506,20,510692,275864.65,0.549,25/03/2020,0.53,0.549,0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/24/20,0.522,0.53,0.52,7,467522,244805.44,0.53,24/03/2020,0.515,0.53,0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/23/20,0.515,0.55,0.515,5,85787,45755.31,0.515,23/03/2020,0.515,0.515,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/22/20,0.547,0.547,0.515,5,15917,8577.58,0.515,22/03/2020,0.54,0.515,-0.03,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/19/20,0.51,0.54,0.497,19,837027,424557.61,0.54,19/03/2020,0.522,0.54,0.02,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/18/20,0.525,0.545,0.51,10,8543248,4407025.96,0.522,18/03/2020,0.53,0.522,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/17/20,0.525,0.54,0.525,11,1099549,583049.31,0.53,17/03/2020,0.53,0.53,0,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/16/20,0.562,0.575,0.53,17,543414,298434.18,0.53,16/03/2020,0.542,0.53,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/15/20,0.573,0.596,0.52,19,506578,273553.11,0.542,15/03/2020,0.572,0.542,-0.03,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
12/3/20,0.59,0.59,0.556,10,1505999,861081.73,0.572,12/3/20,0.615,0.572,-0.04,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
11/3/20,0.639,0.639,0.61,34,4110799,2538730.94,0.615,11/3/20,0.61,0.615,0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
10/3/20,0.605,0.66,0.6,63,11857440,7143446.63,0.61,10/3/20,0.6,0.61,0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
9/3/20,0.586,0.624,0.586,23,586247,344711.41,0.6,9/3/20,0.651,0.6,-0.05,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
8/3/20,0.695,0.7,0.643,21,347950,232462.56,0.651,8/3/20,0.712,0.651,-0.06,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
5/3/20,0.702,0.717,0.7,15,372700,263217.4,0.712,5/3/20,0.701,0.712,0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
4/3/20,0.7,0.725,0.7,7,296689,207891.55,0.701,4/3/20,0.706,0.701,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
3/3/20,0.733,0.755,0.706,23,799854,574078.64,0.706,3/3/20,0.741,0.706,-0.04,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
2/3/20,0.737,0.791,0.73,13,312408,238331.98,0.741,2/3/20,0.7,0.741,0.04,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
1/3/20,0.704,0.74,0.69,16,293725,207946.44,0.7,1/3/20,0.735,0.7,-0.04,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
2/27/20,0.771,0.78,0.721,35,2265470,1694347.96,0.735,27/02/2020,0.78,0.735,-0.05,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
2/26/20,0.84,0.84,0.78,22,879897,699636.64,0.78,26/02/2020,0.84,0.78,-0.06,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0
2/25/20,0.842,0.842,0.84,3,27016,22719.44,0.84,25/02/2020,0.845,0.84,-0.01,0,AJMANBANK,Banks,Ajman Bank PJSC,DFM,UAE,0,0